ID,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,v20,v21,v22,V23,V24,V25,v26,V27,v28
339,1,0,57,1,3,2,2,6,8,1,3,4,0,0,1,0.457110294,0.494618648,0.388888889,1,0.512159741,1,0,0,1,1,1,1,0,0.498043893
340,1,0,57,1,5,3,3,7,8,1,3,4,0,1,1,0.457110294,0.640937011,0.222222222,1,0.521375544,1,1,0,1,1,1,1,0,0.659624226
341,1,1,57,1,4,2,2,6,8,1,3,4,0.5,1,1,0.455163991,0.601492473,0.228395062,1,0.430412151,1,1,0,1,1,1,1,0,0.601550344
342,1,1,57,1,3,1,1,3,8,1,1,2,0,1,1,0.453371192,0.589308155,0.216049383,1,0.38919703,1,0,0,1,1,1,1,0,0.564555319
343,1,1,57,1,4,2,2,6,8,1,7,10,0.5,1,1,0.458851307,0.657443581,0.166666667,1,0.415308473,1,0,0,1,1,1,1,0,0.603428336
344,1,1,57,1,6,5,5,11,8,1,4,5,0.5,1,0.5,0.497025386,0.705802798,0.166666667,1,0.528799386,1,1,0,1,1,1,1,0,0.675024577
345,1,1,57,1,6,6,6,13,8,1,4,5,1,1,0.5,0.572285307,0.646504832,0.265432099,1,0.673521632,1,1,0,1,1,1,1,1,0.759614563
346,1,1,58,1,2,22,12,4,2,0,1,1,0,1,0.5,0.253143073,0.485893068,0.240740741,1,0.184913389,1,0,0,1,1,0,1,0,0.532245027
347,1,1,58,1,2,22,12,4,2,0,1,2,0,1,1,0.276737359,0.543482618,0.191358025,1,0.231163069,1,1,0,1,1,1,1,0,0.573595001
348,1,1,58,1,2,28,22,16,7,0,6,12,0,1,1,0.453371192,0.648342854,0.154320988,1,0.352931137,1,1,1,1,1,1,1,0,0.660885076
349,1,0,58,1,2,21,12,4,2,0,3,4,0,0.5,0.5,0.340313878,0.389170855,0.351851852,1,0.210683505,1,0,0,1,0,1,1,0,0.378488662
350,1,0,58,1,3,23,13,5,3,0,2,11,0,0.5,1,0.427230265,0.579257496,0.228395062,1,0.392610291,1,1,0,1,1,1,1,0,0.560411977
351,1,0,58,1,2,22,12,4,2,0,1,2,0,0.5,0.5,0.313126323,0.441332138,0.277777778,1,0.183036095,1,0,0,1,1,0,1,0,0.422089317
352,1,0,58,1,2,13,12,4,2,0,3,4,0,0,0,0.341412397,0.344248804,0.358024691,1,0.139090366,0,0,0,0,0,0,1,0,0.340192539
353,1,0,58,1,2,13,12,4,2,0,3,4,0,0,0.5,0.345250004,0.340243428,0.364197531,1,0.144124925,0,0,0,0,0,0,0,0,0.276570047
354,1,0,58,1,3,23,13,5,3,0,3,4,0,0.5,1,0.404670303,0.553264955,0.234567901,1,0.338510112,1,1,0,1,1,1,1,0,0.524136177
355,1,0,58,1,2,22,12,4,2,0,3,4,0,0.5,0.5,0.320330745,0.426364074,0.302469136,1,0.194982507,1,0,0,1,1,1,1,0,0.431630874
356,1,1,58,1,2,22,12,4,2,0,1,2,0.5,1,1,0.353778885,0.623589687,0.179012346,1,0.362829593,1,1,0,1,1,1,1,0,0.604027635
357,1,1,58,1,3,23,13,5,3,0,7,10,0,1,1,0.453371192,0.627620334,0.185185185,1,0.386466422,1,1,0,1,1,1,1,0,0.630265683
358,1,1,58,1,3,23,13,5,3,0,7,10,1,1,1,0.453371192,0.648342854,0.209876543,1,0.509343801,1,1,1,1,1,1,1,0,0.626289729
359,1,1,58,1,5,4,4,9,8,1,3,4,1,0.5,1,0.665127292,0.716807176,0.203703704,1,0.689478624,1,1,0,1,1,1,1,0,0.820707267
360,1,1,58,1,2,28,22,16,7,0,2,6,0,1,1,0.388193922,0.621928875,0.179012346,1,0.35591774,1,0,0,1,1,1,1,0,0.604687911
361,1,1,58,1,7,15,14,14,6,0,5,9,0,1,1,0.449120164,0.621275906,0.222222222,1,0.473248571,1,0,0,1,1,1,1,1,0.617333263
362,1,0,58,1,1,26,9,2,1,0,1,2,0,0,0.5,0.345963466,0.380299243,0.327160494,1,0.159228603,1,0,0,1,1,0,1,0,0.382912573
363,1,0,58,1,2,22,12,4,2,0,1,2,0,0.5,0.5,0.339847686,0.40858013,0.308641975,1,0.183548084,1,0,0,1,1,1,1,0,0.420748895
364,1,0,58,1,2,22,12,4,2,0,3,4,0,0.5,0.5,0.328000614,0.407257584,0.308641975,1,0.171942999,1,0,0,1,1,1,1,0,0.407107319
365,1,0,58,1,3,23,13,5,3,0,3,4,0,0.5,0.5,0.401312401,0.550277081,0.222222222,1,0.308558751,1,0,0,1,1,1,1,0,0.530848686
366,1,0,58,1,3,23,13,5,3,0,3,4,0,0.5,0.5,0.408061569,0.533873723,0.228395062,1,0.278692721,1,0,0,1,1,1,1,0,0.512449376
367,1,0,58,1,1,26,9,2,1,0,3,4,0,0,0.5,0.292976586,0.321232538,0.382716049,1,0.135506443,1,0,0,0,0,0,0,0,0.315049388
368,1,0,58,1,1,26,9,2,1,0,1,2,0,0,0.5,0.30689482,0.337025982,0.37654321,1,0.145746224,1,0,0,0,1,0,1,0,0.335196546
369,1,0,58,1,1,26,9,2,1,0,1,2,0,1,1,0.276737359,0.466143567,0.234567901,1,0.167164434,1,0,0,1,1,1,1,0,0.442346958
370,1,0,58,1,2,13,12,4,2,0,3,4,0,0,0.5,0.331420151,0.385649126,0.290123457,1,0.116818841,0,0,0,1,0,0,1,0,0.343625359
371,1,0,58,1,2,14,13,5,3,0,3,4,0,0,0,0.38431299,0.335713053,0.407407407,1,0.195579828,0,0,0,0,0,0,1,0,0.288626475
372,1,0,58,1,2,14,13,5,3,0,3,4,0,0,0,0.397312099,0.364274777,0.401234568,1,0.236624285,0,0,0,0,0,1,1,0,0.302176504
373,1,0,58,1,6,20,8,10,5,0,4,5,0.5,1,0.5,0.411607314,0.559312669,0.265432099,1,0.426316239,1,1,0,1,1,1,1,0,0.558262206
374,1,0,58,1,8,24,19,4,2,0,5,7,0,1,0.5,0.276737359,0.466143567,0.24691358,1,0.18499872,1,0,0,1,1,1,1,1,0.458128114
375,1,1,58,1,7,31,24,15,1,0,5,9,0.5,1,1,0.453371192,0.635286702,0.265432099,1,0.640924994,1,0,0,1,1,1,1,1,0.698855351
376,1,1,58,1,6,20,8,10,5,0,4,5,1,1,0.5,0.453085114,0.561991781,0.277777778,1,0.466080724,1,0,0,1,1,1,1,0,0.618639738
377,1,1,58,1,6,6,6,13,8,1,4,5,1,1,1,0.657412996,0.763996855,0.154320988,1,0.655346019,1,1,1,1,1,1,1,0,0.815175998
378,1,0,59,2,2,13,12,4,2,0,3,4,0,0,0.5,0.32075516,0.416305985,0.271604938,1,0.144722246,0,0,0,0,0,0,1,0,0.263971238
379,1,0,59,2,1,17,16,1,1,0,1,2,0,0,0,0.171299983,0.273202907,0.358024691,1,0.025770117,0,0,0,0,0,0,1,0,0.149033844
380,1,0,59,2,8,15,14,14,6,0,5,9,0,0,0,0.244255158,0.339098337,0.37654321,1,0.148818159,0,0,0,0,0,0,1,1,0.201221146
381,1,0,60,2,2,13,12,4,2,0,3,4,0,0,0.5,0.345652717,0.405376091,0.314814815,1,0.191569247,0,0,0,0,0,0,1,0,0.302405488
382,1,0,60,2,2,21,12,4,2,0,3,4,0,0,0.5,0.367900779,0.468501466,0.25308642,1,0.1968598,1,0,0,0,1,0,1,0,0.328251599
383,1,0,61,2,6,10,10,12,5,0,4,5,0,0,0,0.535589388,0.254187692,0.777777778,1,0.435020053,0,0,0,0,0,0,1,0,0.299961286
384,1,0,62,2,6,11,11,10,5,0,4,5,0,0,0.5,0.260737726,0.353373348,0.37037037,1,0.171687004,0,0,0,0,0,0,1,0,0.22660698
385,1,0,62,2,9,30,23,1,1,0,1,2,0,0,0,1.57E-10,0,1,1,0.087208806,0,0,0,0,0,0,0,0,0.004646053
386,1,0,62,2,8,25,20,2,1,0,5,9,0,0,0,0.345341771,0.376578346,0.382716049,1,0.231931052,0,0,0,0,0,0,1,0,0.272017677
387,1,0,62,2,1,9,9,2,1,0,1,2,0,0,0.5,0.261874289,0.371875587,0.296296296,1,0.101288506,0,0,0,0,0,0,1,0,0.185047807
